osmid,y,x,street_count,highway,geometry
408614935,41.8948576,12.4765829,3,,POINT (12.4765829 41.8948576)
413514627,41.914259,12.5085668,4,,POINT (12.5085668 41.914259)
413514636,41.9184886,12.5147839,4,,POINT (12.5147839 41.9184886)
413740030,41.9097829,12.5019446,3,,POINT (12.5019446 41.9097829)
413740033,41.9097486,12.5008336,3,,POINT (12.5008336 41.9097486)
413740040,41.9109347,12.5037851,3,,POINT (12.5037851 41.9109347)
413740989,41.9099502,12.5021029,3,,POINT (12.5021029 41.9099502)
413740991,41.9098358,12.5022603,3,,POINT (12.5022603 41.9098358)
413742858,41.9112886,12.5042092,3,crossing,POINT (12.5042092 41.9112886)
413742860,41.9129028,12.5065814,4,,POINT (12.5065814 41.9129028)
413743657,41.9129794,12.5066958,4,,POINT (12.5066958 41.9129794)
415340491,41.908151,12.5047014,3,,POINT (12.5047014 41.908151)
415343123,41.9091047,12.5017898,3,,POINT (12.5017898 41.9091047)
415346509,41.9075668,12.4988136,4,traffic_signals,POINT (12.4988136 41.9075668)
415368299,41.9059648,12.490811,3,,POINT (12.490811 41.9059648)
419622070,41.9100079,12.5191469,4,,POINT (12.5191469 41.9100079)
419636905,41.9130439,12.5186407,3,,POINT (12.5186407 41.9130439)
427611328,41.8959042,12.4771815,3,,POINT (12.4771815 41.8959042)
427615258,41.8958077,12.4789577,3,,POINT (12.4789577 41.8958077)
427617391,41.8964547,12.4807926,3,,POINT (12.4807926 41.8964547)
427617392,41.8963353,12.4802145,3,,POINT (12.4802145 41.8963353)
448210020,41.8959791,12.4827908,3,,POINT (12.4827908 41.8959791)
448239616,41.8964622,12.4847846,3,,POINT (12.4847846 41.8964622)
448239624,41.8967354,12.4851054,1,,POINT (12.4851054 41.8967354)
470731928,41.8951862,12.4725701,1,,POINT (12.4725701 41.8951862)
497353726,41.8850279,12.4811893,3,,POINT (12.4811893 41.8850279)
497353752,41.8853883,12.4839664,1,,POINT (12.4839664 41.8853883)
497360178,41.8915966,12.4802992,3,,POINT (12.4802992 41.8915966)
497369995,41.8867329,12.4807276,1,,POINT (12.4807276 41.8867329)
497369997,41.8867901,12.4806725,1,,POINT (12.4806725 41.8867901)
502525791,41.8937808,12.4793721,1,,POINT (12.4793721 41.8937808)
502528127,41.8961351,12.4908078,4,,POINT (12.4908078 41.8961351)
502528140,41.8960552,12.4902685,3,,POINT (12.4902685 41.8960552)
503717803,41.904855,12.5054399,3,,POINT (12.5054399 41.904855)
503717915,41.9051997,12.5059527,3,,POINT (12.5059527 41.9051997)
503717916,41.9044647,12.5048518,4,,POINT (12.5048518 41.9044647)
521790407,41.8993453,12.5158762,1,,POINT (12.5158762 41.8993453)
534439953,41.9165003,12.4991165,4,,POINT (12.4991165 41.9165003)
534439960,41.9161663,12.4986597,3,,POINT (12.4986597 41.9161663)
534439963,41.9158118,12.4981479,4,,POINT (12.4981479 41.9158118)
534440000,41.9162835,12.4975404,3,,POINT (12.4975404 41.9162835)
534440009,41.9156675,12.4992718,3,,POINT (12.4992718 41.9156675)
534440022,41.9171761,12.5000975,4,,POINT (12.5000975 41.9171761)
534440029,41.9176025,12.5007214,4,,POINT (12.5007214 41.9176025)
534440044,41.9176565,12.4995156,4,,POINT (12.4995156 41.9176565)
552580888,41.8892577,12.4803378,3,,POINT (12.4803378 41.8892577)
552580894,41.8895973,12.4810912,3,,POINT (12.4810912 41.8895973)
560450914,41.8917595,12.4746437,4,traffic_signals,POINT (12.4746437 41.8917595)
564941542,41.8959425,12.4774214,3,crossing,POINT (12.4774214 41.8959425)
564995645,41.897559,12.4868717,3,,POINT (12.4868717 41.897559)
566506492,41.8874011,12.5146615,2,,POINT (12.5146615 41.8874011)
566517003,41.8882074,12.5141216,3,,POINT (12.5141216 41.8882074)
574329737,41.9034327,12.5009646,2,traffic_signals,POINT (12.5009646 41.9034327)
590066977,41.9045473,12.4915171,4,,POINT (12.4915171 41.9045473)
590066980,41.9034507,12.4928579,3,,POINT (12.4928579 41.9034507)
595659429,41.8970826,12.4869658,3,,POINT (12.4869658 41.8970826)
595659430,41.8970436,12.4863936,1,,POINT (12.4863936 41.8970436)
609841943,41.8969808,12.4722768,4,,POINT (12.4722768 41.8969808)
616806758,41.896181,12.4763614,3,,POINT (12.4763614 41.896181)
617242273,41.9025399,12.4968771,3,,POINT (12.4968771 41.9025399)
617242274,41.9023365,12.4966387,3,,POINT (12.4966387 41.9023365)
617834578,41.9180754,12.4945732,4,,POINT (12.4945732 41.9180754)
617834591,41.9167158,12.4941946,3,,POINT (12.4941946 41.9167158)
617834598,41.9166342,12.4939257,3,,POINT (12.4939257 41.9166342)
617834602,41.9159746,12.4941343,3,,POINT (12.4941343 41.9159746)
617834605,41.9157722,12.4944041,3,,POINT (12.4944041 41.9157722)
617837518,41.9201623,12.4943934,4,,POINT (12.4943934 41.9201623)
617837526,41.9194123,12.4949867,4,,POINT (12.4949867 41.9194123)
617837540,41.9200626,12.49443,3,,POINT (12.49443 41.9200626)
658678497,41.8929003,12.4731757,1,,POINT (12.4731757 41.8929003)
665399457,41.9027618,12.4806231,3,,POINT (12.4806231 41.9027618)
666882980,41.9022436,12.4812543,3,,POINT (12.4812543 41.9022436)
667984655,41.888808,12.478491,4,,POINT (12.478491 41.888808)
667984670,41.8849999,12.4846076,3,crossing,POINT (12.4846076 41.8849999)
669160648,41.8988183,12.4963468,5,,POINT (12.4963468 41.8988183)
669160650,41.8984919,12.4972218,3,,POINT (12.4972218 41.8984919)
669160655,41.8982742,12.496979,3,,POINT (12.496979 41.8982742)
669163789,41.8994042,12.4968963,1,,POINT (12.4968963 41.8994042)
669174322,41.8981663,12.4968832,4,,POINT (12.4968832 41.8981663)
670706085,41.8910667,12.4819964,3,,POINT (12.4819964 41.8910667)
670710764,41.8913328,12.4827459,2,,POINT (12.4827459 41.8913328)
677442257,41.9017102,12.4743442,1,,POINT (12.4743442 41.9017102)
677442266,41.9012468,12.4740163,1,,POINT (12.4740163 41.9012468)
677443038,41.9004453,12.4732819,3,,POINT (12.4732819 41.9004453)
677470258,41.9008807,12.4726059,2,,POINT (12.4726059 41.9008807)
733338789,41.8861607,12.5088608,5,,POINT (12.5088608 41.8861607)
734344358,41.8849752,12.5126956,4,crossing,POINT (12.5126956 41.8849752)
745446809,41.9182432,12.4835901,3,,POINT (12.4835901 41.9182432)
745446843,41.9193091,12.4865392,3,,POINT (12.4865392 41.9193091)
745474324,41.9166745,12.4814586,3,,POINT (12.4814586 41.9166745)
745474369,41.9162156,12.4805255,3,,POINT (12.4805255 41.9162156)
746725053,41.9077405,12.4798024,3,,POINT (12.4798024 41.9077405)
755457371,41.9093578,12.4778964,3,,POINT (12.4778964 41.9093578)
756777430,41.9005245,12.4752011,1,,POINT (12.4752011 41.9005245)
757040837,41.8959866,12.4746976,2,,POINT (12.4746976 41.8959866)
758154221,41.9043014,12.4750872,1,,POINT (12.4750872 41.9043014)
758154234,41.8968872,12.4728305,4,,POINT (12.4728305 41.8968872)
758154256,41.8969618,12.4725349,3,,POINT (12.4725349 41.8969618)
758154268,41.9036973,12.4752598,3,,POINT (12.4752598 41.9036973)
758154433,41.9040349,12.4749736,3,,POINT (12.4749736 41.9040349)
758154458,41.9030475,12.4748722,3,,POINT (12.4748722 41.9030475)
758357488,41.8956422,12.4822755,3,,POINT (12.4822755 41.8956422)
758357594,41.8967751,12.4742255,3,,POINT (12.4742255 41.8967751)
758357760,41.9008147,12.4816079,3,,POINT (12.4816079 41.9008147)
758357762,41.8965095,12.474221,3,,POINT (12.474221 41.8965095)
758357801,41.8967369,12.4745686,3,,POINT (12.4745686 41.8967369)
772443198,41.9015497,12.49324,3,,POINT (12.49324 41.9015497)
772443204,41.9026024,12.4948366,3,,POINT (12.4948366 41.9026024)
772772858,41.8940676,12.5016449,3,,POINT (12.5016449 41.8940676)
772772863,41.8951256,12.4972174,3,,POINT (12.4972174 41.8951256)
828145421,41.8851823,12.5187952,4,,POINT (12.5187952 41.8851823)
828145425,41.886923,12.5190612,3,,POINT (12.5190612 41.886923)
828145433,41.88608,12.5189291,4,,POINT (12.5189291 41.88608)
850866980,41.9008975,12.4723966,4,,POINT (12.4723966 41.9008975)
878676187,41.8882659,12.480432,3,,POINT (12.480432 41.8882659)
878856319,41.9023599,12.4792898,3,,POINT (12.4792898 41.9023599)
907703579,41.911774,12.4991173,3,,POINT (12.4991173 41.911774)
907703589,41.9164185,12.5054368,1,,POINT (12.5054368 41.9164185)
907703594,41.914337,12.5016226,1,,POINT (12.5016226 41.914337)
907704266,41.9124078,12.507735,3,,POINT (12.507735 41.9124078)
907704273,41.9122887,12.507557,4,,POINT (12.507557 41.9122887)
907704287,41.9129774,12.5085487,3,,POINT (12.5085487 41.9129774)
919655149,41.9103721,12.4909973,3,,POINT (12.4909973 41.9103721)
929586813,41.8987682,12.5097221,3,,POINT (12.5097221 41.8987682)
954320311,41.8898333,12.4809823,3,,POINT (12.4809823 41.8898333)
954320312,41.8899973,12.4820395,3,,POINT (12.4820395 41.8899973)
963177097,41.9009424,12.5122989,3,,POINT (12.5122989 41.9009424)
965876532,41.8894447,12.4937368,3,,POINT (12.4937368 41.8894447)
966190932,41.9154206,12.4985993,3,,POINT (12.4985993 41.9154206)
984885713,41.8934616,12.4749356,3,,POINT (12.4749356 41.8934616)
1046891089,41.9154217,12.5036406,3,,POINT (12.5036406 41.9154217)
1046891093,41.9159297,12.5043189,3,,POINT (12.5043189 41.9159297)
1072642459,41.8950652,12.5025994,3,,POINT (12.5025994 41.8950652)
1079961043,41.9207532,12.4998295,3,,POINT (12.4998295 41.9207532)
1086128432,41.9100532,12.4736589,3,,POINT (12.4736589 41.9100532)
1086128537,41.911178,12.473702,3,,POINT (12.473702 41.911178)
1086128541,41.9101361,12.4734473,3,,POINT (12.4734473 41.9101361)
1089848812,41.9188968,12.4733022,3,,POINT (12.4733022 41.9188968)
1089848832,41.9192725,12.4734991,3,,POINT (12.4734991 41.9192725)
1089853542,41.9200694,12.4731678,3,,POINT (12.4731678 41.9200694)
1090520078,41.9073638,12.4988452,3,,POINT (12.4988452 41.9073638)
1090520086,41.9105433,12.4980876,3,,POINT (12.4980876 41.9105433)
1090524803,41.9081335,12.5045546,6,,POINT (12.5045546 41.9081335)
1094019232,41.9103327,12.4977774,3,,POINT (12.4977774 41.9103327)
1094019254,41.9101919,12.4978842,3,,POINT (12.4978842 41.9101919)
1104384627,41.9203552,12.4743863,1,,POINT (12.4743863 41.9203552)
1107360243,41.9021381,12.4941354,4,,POINT (12.4941354 41.9021381)
1107362983,41.9045718,12.4988644,1,,POINT (12.4988644 41.9045718)
1107362996,41.9008082,12.4984359,4,,POINT (12.4984359 41.9008082)
1107496215,41.8962913,12.492139,3,,POINT (12.492139 41.8962913)
1107496216,41.8958409,12.4932912,3,,POINT (12.4932912 41.8958409)
1107496218,41.8952794,12.5000857,3,,POINT (12.5000857 41.8952794)
1107496222,41.8970788,12.4943718,3,,POINT (12.4943718 41.8970788)
1107496227,41.8950128,12.4998484,3,,POINT (12.4998484 41.8950128)
1107496231,41.8949656,12.4935355,3,,POINT (12.4935355 41.8949656)
1107496233,41.8954749,12.4933906,3,,POINT (12.4933906 41.8954749)
1107496235,41.8961181,12.4928319,1,,POINT (12.4928319 41.8961181)
1107496252,41.8956931,12.4935731,3,,POINT (12.4935731 41.8956931)
1107496253,41.8968212,12.4929535,3,,POINT (12.4929535 41.8968212)
1107496257,41.8956392,12.4930969,3,,POINT (12.4930969 41.8956392)
1107500007,41.8966283,12.4853605,3,,POINT (12.4853605 41.8966283)
1107500023,41.896138,12.4870998,3,,POINT (12.4870998 41.896138)
1107500029,41.8975718,12.4903397,3,,POINT (12.4903397 41.8975718)
1107500054,41.8960269,12.4887244,3,,POINT (12.4887244 41.8960269)
1107543217,41.8926002,12.4765083,3,,POINT (12.4765083 41.8926002)
1107543256,41.8929668,12.4764692,1,,POINT (12.4764692 41.8929668)
1107548553,41.8917725,12.4731629,3,,POINT (12.4731629 41.8917725)
1107548554,41.8917183,12.4738956,3,,POINT (12.4738956 41.8917183)
1107548555,41.8921574,12.4732706,3,,POINT (12.4732706 41.8921574)
1107565080,41.9187613,12.5022851,3,,POINT (12.5022851 41.9187613)
1107565101,41.9187101,12.5022754,3,,POINT (12.5022754 41.9187101)
1107565143,41.9187755,12.5024778,3,,POINT (12.5024778 41.9187755)
1107565150,41.9186851,12.5024905,3,,POINT (12.5024905 41.9186851)
1107565154,41.9186409,12.5023583,3,,POINT (12.5023583 41.9186409)
1107576969,41.9200136,12.4924418,3,,POINT (12.4924418 41.9200136)
1107576980,41.9174484,12.4936413,3,crossing,POINT (12.4936413 41.9174484)
1114961148,41.9185626,12.5061301,4,,POINT (12.5061301 41.9185626)
1114961249,41.918889,12.5067845,3,,POINT (12.5067845 41.918889)
1114961286,41.9185375,12.5148554,4,,POINT (12.5148554 41.9185375)
1114961341,41.9202419,12.510748,4,,POINT (12.510748 41.9202419)
1114961521,41.9187245,12.5068864,3,,POINT (12.5068864 41.9187245)
1114961622,41.9201797,12.5107085,4,,POINT (12.5107085 41.9201797)
1114961627,41.9184068,12.5064059,3,,POINT (12.5064059 41.9184068)
1116790373,41.90491,12.4910767,4,,POINT (12.4910767 41.90491)
1117936300,41.91896,12.4738924,3,,POINT (12.4738924 41.91896)
1119303992,41.9083036,12.5041659,4,,POINT (12.5041659 41.9083036)
1125488271,41.9050357,12.4735134,4,,POINT (12.4735134 41.9050357)
1125488310,41.9102483,12.4744847,3,,POINT (12.4744847 41.9102483)
1125488324,41.9103356,12.4741869,3,,POINT (12.4741869 41.9103356)
1125488345,41.9101861,12.4742593,3,,POINT (12.4742593 41.9101861)
1125488388,41.9055378,12.4735243,3,,POINT (12.4735243 41.9055378)
1125488475,41.8895442,12.4772259,3,,POINT (12.4772259 41.8895442)
1140116637,41.8900009,12.5125502,3,,POINT (12.5125502 41.8900009)
1140116642,41.8907484,12.5143833,3,,POINT (12.5143833 41.8907484)
1141992613,41.8970178,12.506161,3,,POINT (12.506161 41.8970178)
1149338767,41.8960231,12.477083,3,,POINT (12.477083 41.8960231)
1150894087,41.9051987,12.4960822,3,,POINT (12.4960822 41.9051987)
1150894107,41.9051929,12.4953865,3,,POINT (12.4953865 41.9051929)
1150894125,41.9054803,12.495783,4,traffic_signals,POINT (12.495783 41.9054803)
1150894127,41.9056254,12.4960153,3,,POINT (12.4960153 41.9056254)
1165400891,41.8970821,12.4744854,2,,POINT (12.4744854 41.8970821)
1170693823,41.9089314,12.5135826,3,,POINT (12.5135826 41.9089314)
1172899329,41.9027361,12.4754134,1,,POINT (12.4754134 41.9027361)
1180803349,41.8900541,12.4972598,3,,POINT (12.4972598 41.8900541)
1193906492,41.9039968,12.4889183,3,,POINT (12.4889183 41.9039968)
1193906503,41.9025568,12.4896658,3,,POINT (12.4896658 41.9025568)
1198670030,41.9163135,12.4927276,3,,POINT (12.4927276 41.9163135)
1223204887,41.8857365,12.5115577,3,,POINT (12.5115577 41.8857365)
1224084340,41.887193,12.5040029,3,,POINT (12.5040029 41.887193)
1227744620,41.9094511,12.5017782,3,,POINT (12.5017782 41.9094511)
1227925157,41.9078463,12.5006797,3,,POINT (12.5006797 41.9078463)
1227925179,41.9073176,12.4998851,3,,POINT (12.4998851 41.9073176)
1227925181,41.9077291,12.4993855,3,,POINT (12.4993855 41.9077291)
1233060740,41.8981612,12.4998662,4,,POINT (12.4998662 41.8981612)
1233105204,41.9031692,12.5012876,3,,POINT (12.5012876 41.9031692)
1233105223,41.9031625,12.5007041,3,,POINT (12.5007041 41.9031625)
1233461478,41.8968638,12.4726627,3,,POINT (12.4726627 41.8968638)
1233461491,41.896736,12.4730425,4,,POINT (12.4730425 41.896736)
1233461509,41.8967575,12.4731625,3,,POINT (12.4731625 41.8967575)
1233461517,41.8959573,12.4784819,3,,POINT (12.4784819 41.8959573)
1243130404,41.9029192,12.5072445,3,,POINT (12.5072445 41.9029192)
1243130415,41.9028114,12.5071229,3,crossing,POINT (12.5071229 41.9028114)
1243130426,41.9028745,12.5074825,3,,POINT (12.5074825 41.9028745)
1243130446,41.9030637,12.5068745,3,,POINT (12.5068745 41.9030637)
1243130451,41.9029871,12.5074358,3,,POINT (12.5074358 41.9029871)
1243130452,41.9027291,12.5069418,3,,POINT (12.5069418 41.9027291)
1244913461,41.8909977,12.5134153,3,,POINT (12.5134153 41.8909977)
1245329680,41.9028607,12.4855546,3,,POINT (12.4855546 41.9028607)
1245329714,41.9018116,12.4814312,3,,POINT (12.4814312 41.9018116)
1245400284,41.892152,12.5144471,3,,POINT (12.5144471 41.892152)
1245400317,41.8913888,12.5141075,3,,POINT (12.5141075 41.8913888)
1257320706,41.899832,12.4811269,1,,POINT (12.4811269 41.899832)
1257346326,41.8983231,12.4815891,1,,POINT (12.4815891 41.8983231)
1263552240,41.9192916,12.5076957,3,,POINT (12.5076957 41.9192916)
1263562782,41.9186307,12.5078114,3,,POINT (12.5078114 41.9186307)
1263562790,41.9176844,12.5082757,3,,POINT (12.5082757 41.9176844)
1266993828,41.9044558,12.4753603,4,,POINT (12.4753603 41.9044558)
1266998229,41.9048666,12.4758934,2,,POINT (12.4758934 41.9048666)
1275767931,41.8889282,12.4980599,4,,POINT (12.4980599 41.8889282)
1275858010,41.8856774,12.4954197,3,,POINT (12.4954197 41.8856774)
1280631596,41.8929139,12.5073231,3,,POINT (12.5073231 41.8929139)
1280631601,41.8927138,12.507752,4,,POINT (12.507752 41.8927138)
1280631629,41.8906673,12.507231,3,,POINT (12.507231 41.8906673)
1280671188,41.9003019,12.513833,3,,POINT (12.513833 41.9003019)
1281437016,41.8978679,12.4895237,3,,POINT (12.4895237 41.8978679)
1281437017,41.8980893,12.4892364,3,,POINT (12.4892364 41.8980893)
1281522960,41.899831,12.4856907,2,,POINT (12.4856907 41.899831)
1288873196,41.8974298,12.4951189,3,,POINT (12.4951189 41.8974298)
1288873197,41.8970178,12.4940392,3,,POINT (12.4940392 41.8970178)
1300004438,41.9173404,12.4811351,3,,POINT (12.4811351 41.9173404)
1300004459,41.9169519,12.4808304,3,,POINT (12.4808304 41.9169519)
1300215130,41.9162203,12.4831157,3,,POINT (12.4831157 41.9162203)
1300215131,41.9165369,12.4813567,3,,POINT (12.4813567 41.9165369)
1300215133,41.915831,12.4835555,3,,POINT (12.4835555 41.915831)
1300215134,41.9157342,12.4834424,3,,POINT (12.4834424 41.9157342)
1300215136,41.9159542,12.4832297,3,,POINT (12.4832297 41.9159542)
1303837848,41.916128,12.4829193,3,,POINT (12.4829193 41.916128)
1325843960,41.8934416,12.4769005,1,,POINT (12.4769005 41.8934416)
1333306671,41.9095894,12.4887882,3,,POINT (12.4887882 41.9095894)
1333306720,41.9093969,12.4887854,3,,POINT (12.4887854 41.9093969)
1333360655,41.9169198,12.5122666,3,,POINT (12.5122666 41.9169198)
1333360678,41.9158104,12.5158041,3,,POINT (12.5158041 41.9158104)
1333360768,41.9143611,12.5198689,3,,POINT (12.5198689 41.9143611)
1333360787,41.9200736,12.5170042,4,,POINT (12.5170042 41.9200736)
1333360791,41.9144046,12.5194942,3,,POINT (12.5194942 41.9144046)
1333360813,41.9201916,12.5169509,3,,POINT (12.5169509 41.9201916)
1333360890,41.9120193,12.5146444,3,,POINT (12.5146444 41.9120193)
1333360906,41.9159116,12.5157963,3,,POINT (12.5157963 41.9159116)
1333360912,41.9118354,12.5147616,3,,POINT (12.5147616 41.9118354)
1333360954,41.9176451,12.5200041,3,,POINT (12.5200041 41.9176451)
1333360955,41.9167826,12.5122841,4,,POINT (12.5122841 41.9167826)
1333380134,41.9181774,12.5119802,3,,POINT (12.5119802 41.9181774)
1333380136,41.9183514,12.5063384,3,,POINT (12.5063384 41.9183514)
1333380141,41.9191471,12.513348,3,,POINT (12.513348 41.9191471)
1333380149,41.9192649,12.5128603,3,,POINT (12.5128603 41.9192649)
1333380151,41.9190855,12.5132875,3,,POINT (12.5132875 41.9190855)
1333380153,41.9179388,12.506809,3,,POINT (12.506809 41.9179388)
1333380156,41.9194903,12.5123369,3,,POINT (12.5123369 41.9194903)
1334521491,41.9049585,12.4727552,3,,POINT (12.4727552 41.9049585)
1335017548,41.9195101,12.4951162,3,,POINT (12.4951162 41.9195101)
1335017550,41.9200189,12.4942219,3,,POINT (12.4942219 41.9200189)
1335017565,41.9202543,12.4942049,3,crossing,POINT (12.4942049 41.9202543)
1335017573,41.9201014,12.4942169,4,,POINT (12.4942169 41.9201014)
1342200945,41.9017143,12.5102332,3,,POINT (12.5102332 41.9017143)
1342200947,41.8968439,12.5146365,3,,POINT (12.5146365 41.8968439)
1342200955,41.8982961,12.511402,1,,POINT (12.511402 41.8982961)
1342200963,41.9015878,12.5103051,3,,POINT (12.5103051 41.9015878)
1342200965,41.897086,12.5135405,3,crossing,POINT (12.5135405 41.897086)
1342954492,41.8906258,12.4834497,1,,POINT (12.4834497 41.8906258)
1347450021,41.9035359,12.4889545,1,,POINT (12.4889545 41.9035359)
1347450023,41.9036551,12.4888823,3,,POINT (12.4888823 41.9036551)
1351150950,41.9016447,12.498914,3,,POINT (12.498914 41.9016447)
1351150952,41.9021013,12.4988188,3,,POINT (12.4988188 41.9021013)
1353681163,41.9137009,12.5030881,3,,POINT (12.5030881 41.9137009)
1355115141,41.8915902,12.4845521,3,,POINT (12.4845521 41.8915902)
1359720791,41.9190588,12.4749652,3,,POINT (12.4749652 41.9190588)
1363447876,41.9137017,12.4934245,3,,POINT (12.4934245 41.9137017)
1363447879,41.9137674,12.4935091,3,,POINT (12.4935091 41.9137674)
1363451445,41.9118858,12.4921664,3,,POINT (12.4921664 41.9118858)
1363451448,41.9122992,12.4924171,3,,POINT (12.4924171 41.9122992)
1363451449,41.9123926,12.4925168,3,,POINT (12.4925168 41.9123926)
1364949031,41.9162461,12.5114924,4,,POINT (12.5114924 41.9162461)
1364949032,41.9163188,12.5113963,3,,POINT (12.5113963 41.9163188)
1365283547,41.8905086,12.4942052,3,,POINT (12.4942052 41.8905086)
1366065306,41.9049135,12.4830948,3,,POINT (12.4830948 41.9049135)
1372594193,41.9068861,12.5175685,3,,POINT (12.5175685 41.9068861)
1372594196,41.9070254,12.517757,3,,POINT (12.517757 41.9070254)
1374588385,41.9077953,12.5160011,1,,POINT (12.5160011 41.9077953)
1380954832,41.8874177,12.4819509,3,,POINT (12.4819509 41.8874177)
1380955386,41.8889283,12.4820831,3,,POINT (12.4820831 41.8889283)
1380955534,41.8892862,12.4812348,3,,POINT (12.4812348 41.8892862)
1382877281,41.8860114,12.5202372,3,,POINT (12.5202372 41.8860114)
1382877282,41.8871329,12.5204998,3,,POINT (12.5204998 41.8871329)
1387899770,41.8953639,12.4820489,3,,POINT (12.4820489 41.8953639)
1393905990,41.8926253,12.4765863,3,,POINT (12.4765863 41.8926253)
1394267353,41.8963997,12.4773936,1,,POINT (12.4773936 41.8963997)
1397809370,41.9046307,12.4904166,3,,POINT (12.4904166 41.9046307)
1397809374,41.905182,12.4899724,3,,POINT (12.4899724 41.905182)
1397852758,41.9004407,12.4737199,3,,POINT (12.4737199 41.9004407)
1402819224,41.8903956,12.5200179,1,,POINT (12.5200179 41.8903956)
1416998349,41.8954462,12.4929384,3,,POINT (12.4929384 41.8954462)
1420459747,41.8852857,12.5097795,4,,POINT (12.5097795 41.8852857)
1420459750,41.8853721,12.5097275,3,,POINT (12.5097275 41.8853721)
1421279828,41.8981193,12.4756326,3,,POINT (12.4756326 41.8981193)
1421279832,41.8983698,12.4755898,3,,POINT (12.4755898 41.8983698)
1421279868,41.9047102,12.4833757,3,,POINT (12.4833757 41.9047102)
1421865311,41.8969468,12.47736,2,,POINT (12.47736 41.8969468)
1421868495,41.9005373,12.4748408,3,,POINT (12.4748408 41.9005373)
1421939675,41.9005257,12.4741013,3,,POINT (12.4741013 41.9005257)
1425153005,41.9167621,12.4800711,3,,POINT (12.4800711 41.9167621)
1425153011,41.9168871,12.4797802,3,,POINT (12.4797802 41.9168871)
1425153017,41.9170444,12.4806231,3,,POINT (12.4806231 41.9170444)
1425153021,41.9173899,12.4798494,3,,POINT (12.4798494 41.9173899)
1427920464,41.8878475,12.4732462,3,,POINT (12.4732462 41.8878475)
1434873299,41.8959768,12.4846724,1,,POINT (12.4846724 41.8959768)
1438933040,41.9030698,12.474322,1,,POINT (12.474322 41.9030698)
1438933115,41.9033674,12.4740483,3,,POINT (12.4740483 41.9033674)
1443767519,41.9001029,12.4748845,1,,POINT (12.4748845 41.9001029)
1444831059,41.9015935,12.4801766,3,,POINT (12.4801766 41.9015935)
1451005804,41.9170787,12.4935279,3,,POINT (12.4935279 41.9170787)
1455386186,41.8871322,12.5193208,1,,POINT (12.5193208 41.8871322)
1455386212,41.8872679,12.5190452,3,,POINT (12.5190452 41.8872679)
1491995170,41.887848,12.4744277,3,,POINT (12.4744277 41.887848)
1510786605,41.9004382,12.4824689,1,,POINT (12.4824689 41.9004382)
1528875623,41.8873383,12.4725666,3,,POINT (12.4725666 41.8873383)
1538138815,41.8924657,12.4903029,4,,POINT (12.4903029 41.8924657)
1539350657,41.9005566,12.5002836,3,,POINT (12.5002836 41.9005566)
1571215688,41.9174596,12.5060246,3,,POINT (12.5060246 41.9174596)
1578078710,41.8983645,12.4896547,3,,POINT (12.4896547 41.8983645)
1578078713,41.8993374,12.4886086,3,,POINT (12.4886086 41.8993374)
1603316088,41.8909842,12.4805763,3,,POINT (12.4805763 41.8909842)
1603316093,41.8914113,12.4804251,3,,POINT (12.4804251 41.8914113)
1603332708,41.9023669,12.4956832,3,,POINT (12.4956832 41.9023669)
1660432231,41.8905452,12.4946328,3,crossing,POINT (12.4946328 41.8905452)
1662372508,41.9180491,12.4811986,3,,POINT (12.4811986 41.9180491)
1662372530,41.9193024,12.4820815,3,,POINT (12.4820815 41.9193024)
1672413680,41.8871824,12.5046011,4,,POINT (12.5046011 41.8871824)
1690979201,41.9151932,12.5203962,3,,POINT (12.5203962 41.9151932)
1696718221,41.8984362,12.4759129,3,,POINT (12.4759129 41.8984362)
1716354044,41.9105386,12.4732549,3,,POINT (12.4732549 41.9105386)
1716354048,41.9107824,12.473997,4,,POINT (12.473997 41.9107824)
1716354061,41.9110092,12.4747318,3,,POINT (12.4747318 41.9110092)
1751775421,41.9186876,12.4954876,3,,POINT (12.4954876 41.9186876)
1751775424,41.9187885,12.4952934,3,,POINT (12.4952934 41.9187885)
1759785793,41.9080411,12.4759513,3,,POINT (12.4759513 41.9080411)
1759785794,41.9080675,12.4749267,3,,POINT (12.4749267 41.9080675)
1764712987,41.9156375,12.4941303,3,,POINT (12.4941303 41.9156375)
1764712989,41.9156335,12.4938479,3,,POINT (12.4938479 41.9156335)
1771529508,41.8901149,12.4999255,3,,POINT (12.4999255 41.8901149)
1777545370,41.9086201,12.5199859,3,,POINT (12.5199859 41.9086201)
1777545380,41.9154296,12.505549,3,,POINT (12.505549 41.9154296)
1777545381,41.9154478,12.5053946,3,,POINT (12.5053946 41.9154478)
1777545382,41.9154162,12.5051539,3,,POINT (12.5051539 41.9154162)
1794711520,41.8861039,12.4956739,3,,POINT (12.4956739 41.8861039)
1809472197,41.9028146,12.5194009,5,,POINT (12.5194009 41.9028146)
1809491650,41.9163074,12.4822684,3,,POINT (12.4822684 41.9163074)
1821416722,41.9107729,12.5140321,3,,POINT (12.5140321 41.9107729)
1824855154,41.8873192,12.517035,3,,POINT (12.517035 41.8873192)
1824855155,41.8874447,12.5171445,3,,POINT (12.5171445 41.8874447)
1882570816,41.8906305,12.5144208,1,,POINT (12.5144208 41.8906305)
1883246093,41.9165837,12.4737038,3,,POINT (12.4737038 41.9165837)
1883246103,41.917386,12.4734482,1,,POINT (12.4734482 41.917386)
