osmid,y,x,street_count,highway,ref,geometry
122548895,41.8987424,12.4547029,3,,,POINT (12.4547029 41.8987424)
122549308,41.8977744,12.4552422,3,,,POINT (12.4552422 41.8977744)
122549629,41.9014559,12.4606599,4,,,POINT (12.4606599 41.9014559)
122551876,41.8956501,12.465428,3,,,POINT (12.465428 41.8956501)
122551877,41.8964477,12.4665536,3,,,POINT (12.4665536 41.8964477)
122553291,41.8965176,12.4496079,3,,,POINT (12.4496079 41.8965176)
122553294,41.8968819,12.4487392,3,,,POINT (12.4487392 41.8968819)
122553544,41.8948848,12.4519804,3,,,POINT (12.4519804 41.8948848)
122553833,41.8969267,12.4509725,3,,,POINT (12.4509725 41.8969267)
122553972,41.8959748,12.4501775,3,,,POINT (12.4501775 41.8959748)
122554175,41.8981518,12.4564337,3,,,POINT (12.4564337 41.8981518)
122554226,41.8977241,12.4550747,3,,,POINT (12.4550747 41.8977241)
122561343,41.8994818,12.4603191,3,,,POINT (12.4603191 41.8994818)
122561842,41.8996055,12.4623087,3,traffic_signals,,POINT (12.4623087 41.8996055)
122561903,41.9021865,12.461932,3,,,POINT (12.461932 41.9021865)
122561914,41.9015902,12.4619578,3,,,POINT (12.4619578 41.9015902)
122562126,41.8993611,12.4607456,3,,,POINT (12.4607456 41.8993611)
122568065,41.9021943,12.5062512,3,,,POINT (12.5062512 41.9021943)
122568168,41.9041514,12.5027481,3,,,POINT (12.5027481 41.9041514)
122568170,41.9017639,12.5056938,3,,,POINT (12.5056938 41.9017639)
122568410,41.9027537,12.5055238,4,,,POINT (12.5055238 41.9027537)
122568411,41.9032898,12.5062854,3,,,POINT (12.5062854 41.9032898)
122568413,41.9023712,12.5049506,4,,,POINT (12.5049506 41.9023712)
122568601,41.908414,12.4999828,3,,,POINT (12.4999828 41.908414)
122568740,41.9078749,12.4992168,3,traffic_signals,,POINT (12.4992168 41.9078749)
122569229,41.9034916,12.5008945,4,,,POINT (12.5008945 41.9034916)
122569236,41.9009398,12.50466,3,,,POINT (12.50466 41.9009398)
122569744,41.9068441,12.5019145,4,,,POINT (12.5019145 41.9068441)
122569750,41.9062854,12.5011761,4,,,POINT (12.5011761 41.9062854)
122570350,41.9013429,12.4975681,3,,,POINT (12.4975681 41.9013429)
122570601,41.9009055,12.4968766,3,,,POINT (12.4968766 41.9009055)
122570605,41.8954187,12.5059992,3,,,POINT (12.5059992 41.8954187)
122571136,41.8932296,12.5098054,4,,,POINT (12.5098054 41.8932296)
122571137,41.8943652,12.5063171,3,traffic_signals,,POINT (12.5063171 41.8943652)
122571141,41.8973189,12.5012328,3,,,POINT (12.5012328 41.8973189)
122571142,41.899712,12.4972223,3,,,POINT (12.4972223 41.899712)
122571273,41.8971714,12.4948943,4,,,POINT (12.4948943 41.8971714)
122571276,41.9002987,12.4978702,4,,,POINT (12.4978702 41.9002987)
124000620,41.8837697,12.3802375,3,,,POINT (12.3802375 41.8837697)
124003246,41.8957821,12.4185984,3,,,POINT (12.4185984 41.8957821)
129966996,41.7081851,12.439715,3,,,POINT (12.439715 41.7081851)
129966997,41.706969,12.4398418,1,,,POINT (12.4398418 41.706969)
129967008,41.7068004,12.4268931,3,,,POINT (12.4268931 41.7068004)
129973958,41.7109347,12.4455515,1,,,POINT (12.4455515 41.7109347)
129994591,41.7089653,12.5777377,3,,,POINT (12.5777377 41.7089653)
129994607,41.6949061,12.5915593,3,,,POINT (12.5915593 41.6949061)
129994610,41.6920242,12.5955052,3,,,POINT (12.5955052 41.6920242)
130155921,41.9355107,12.4177102,3,,,POINT (12.4177102 41.9355107)
130155922,41.9339711,12.4199019,3,,,POINT (12.4199019 41.9339711)
130155924,41.9309772,12.4135424,3,,,POINT (12.4135424 41.9309772)
130156533,41.9416448,12.4238414,3,,,POINT (12.4238414 41.9416448)
130156671,41.9417035,12.4259126,3,,,POINT (12.4259126 41.9417035)
130156674,41.9412213,12.4249865,3,,,POINT (12.4249865 41.9412213)
130156675,41.9401437,12.4251021,3,,,POINT (12.4251021 41.9401437)
130157060,41.9326798,12.4212292,3,,,POINT (12.4212292 41.9326798)
130157081,41.9392781,12.4245224,3,,,POINT (12.4245224 41.9392781)
130157082,41.9396711,12.424135,3,,,POINT (12.424135 41.9396711)
130157083,41.9399601,12.4238637,3,,,POINT (12.4238637 41.9399601)
130157210,41.9319022,12.42011,3,,,POINT (12.42011 41.9319022)
130157211,41.9296984,12.4178652,3,,,POINT (12.4178652 41.9296984)
130157216,41.9281893,12.416634,3,,,POINT (12.416634 41.9281893)
130157220,41.9259581,12.4149021,3,,,POINT (12.4149021 41.9259581)
130157236,41.9110918,12.3994709,4,,,POINT (12.3994709 41.9110918)
130216569,41.8719855,12.4823022,3,,,POINT (12.4823022 41.8719855)
130216698,41.8700867,12.4845276,3,,,POINT (12.4845276 41.8700867)
130216911,41.8688231,12.487177,3,,,POINT (12.487177 41.8688231)
130216912,41.8698008,12.4874018,3,,,POINT (12.4874018 41.8698008)
130217141,41.8671169,12.488097,4,,,POINT (12.488097 41.8671169)
130217142,41.8671142,12.4885069,3,,,POINT (12.4885069 41.8671142)
130217144,41.8671011,12.490498,3,,,POINT (12.490498 41.8671011)
130217155,41.8673532,12.4870054,4,,,POINT (12.4870054 41.8673532)
130221057,41.8709777,12.4852729,3,,,POINT (12.4852729 41.8709777)
130221058,41.8711611,12.4851198,3,,,POINT (12.4851198 41.8711611)
130221059,41.871212,12.4847104,3,,,POINT (12.4847104 41.871212)
130221065,41.8701249,12.4887973,3,,,POINT (12.4887973 41.8701249)
130221075,41.8706309,12.489133,3,,,POINT (12.489133 41.8706309)
130221081,41.869543,12.4891354,3,,,POINT (12.4891354 41.869543)
130221092,41.8688984,12.4888116,3,,,POINT (12.4888116 41.8688984)
130221093,41.8688924,12.4890205,4,traffic_signals,,POINT (12.4890205 41.8688924)
130221095,41.8711398,12.4856584,3,,,POINT (12.4856584 41.8711398)
130572843,41.917848,12.4490559,2,,,POINT (12.4490559 41.917848)
130572941,41.9360189,12.4371701,3,,,POINT (12.4371701 41.9360189)
130577500,41.9454516,12.4177147,3,,,POINT (12.4177147 41.9454516)
130577535,41.9558853,12.4124512,3,,,POINT (12.4124512 41.9558853)
130577549,41.9582454,12.4123794,3,,,POINT (12.4123794 41.9582454)
130577593,41.9594396,12.4119846,3,,,POINT (12.4119846 41.9594396)
130577650,41.9674171,12.4095194,3,,,POINT (12.4095194 41.9674171)
130577656,41.9720134,12.4083691,3,,,POINT (12.4083691 41.9720134)
130577696,41.9807224,12.4084987,3,,,POINT (12.4084987 41.9807224)
130582492,41.9309645,12.4451214,3,,,POINT (12.4451214 41.9309645)
130582525,41.9379812,12.4425846,3,,,POINT (12.4425846 41.9379812)
130582617,41.9481106,12.4626918,4,,,POINT (12.4626918 41.9481106)
130598239,41.9149745,12.4574246,4,,,POINT (12.4574246 41.9149745)
130598264,41.9134737,12.4541685,4,,,POINT (12.4541685 41.9134737)
130598274,41.9129406,12.4520317,3,,,POINT (12.4520317 41.9129406)
130613122,41.9072187,12.4556712,3,,,POINT (12.4556712 41.9072187)
130635160,41.9079091,12.4555051,4,,,POINT (12.4555051 41.9079091)
130635187,41.9116245,12.4705467,3,,,POINT (12.4705467 41.9116245)
130655097,41.9080049,12.462538,4,,,POINT (12.462538 41.9080049)
130655109,41.9101827,12.4712972,3,,,POINT (12.4712972 41.9101827)
130663005,41.9064263,12.4589638,4,,,POINT (12.4589638 41.9064263)
130686947,41.9074656,12.4567304,4,,,POINT (12.4567304 41.9074656)
130686959,41.9082281,12.4567831,4,,,POINT (12.4567831 41.9082281)
130686968,41.9090795,12.4568508,4,,,POINT (12.4568508 41.9090795)
130695995,41.9087149,12.455303,4,traffic_signals,,POINT (12.455303 41.9087149)
130707323,41.9137135,12.4684687,4,,,POINT (12.4684687 41.9137135)
130714465,41.9141304,12.4540048,4,,,POINT (12.4540048 41.9141304)
130726941,41.9124148,12.4525322,4,,,POINT (12.4525322 41.9124148)
130726950,41.9128796,12.4543069,4,,,POINT (12.4543069 41.9128796)
130726985,41.9147198,12.4563151,4,,,POINT (12.4563151 41.9147198)
130726992,41.9149996,12.4553478,3,,,POINT (12.4553478 41.9149996)
130727017,41.9144377,12.4551993,4,,,POINT (12.4551993 41.9144377)
130733865,41.9158861,12.4539502,3,,,POINT (12.4539502 41.9158861)
130733888,41.9165969,12.4572584,3,,,POINT (12.4572584 41.9165969)
130733922,41.915098,12.4557397,3,,,POINT (12.4557397 41.915098)
130755374,41.7559465,12.3711365,3,,,POINT (12.3711365 41.7559465)
130777518,41.7269615,12.339825,3,,,POINT (12.339825 41.7269615)
130838183,41.719291,12.3027331,3,traffic_signals,,POINT (12.3027331 41.719291)
139106558,41.9061827,12.4658864,4,,,POINT (12.4658864 41.9061827)
139106560,41.9067286,12.4656343,4,,,POINT (12.4656343 41.9067286)
139106561,41.9079462,12.4651049,4,,,POINT (12.4651049 41.9079462)
139106562,41.9085687,12.4648278,4,,,POINT (12.4648278 41.9085687)
139109274,41.9145727,12.4717092,4,traffic_signals,,POINT (12.4717092 41.9145727)
153243446,41.9100511,12.4641803,4,,,POINT (12.4641803 41.9100511)
153244685,41.9108259,12.4638323,4,,,POINT (12.4638323 41.9108259)
153254089,41.9083293,12.466679,4,,,POINT (12.466679 41.9083293)
153254098,41.9089355,12.4663169,4,,,POINT (12.4663169 41.9089355)
153254103,41.9097153,12.4658581,4,,,POINT (12.4658581 41.9097153)
153254111,41.9103723,12.4654798,4,,,POINT (12.4654798 41.9103723)
153254118,41.9111434,12.4651175,3,,,POINT (12.4651175 41.9111434)
153260582,41.90658,12.4689864,4,,,POINT (12.4689864 41.90658)
153260587,41.9086026,12.4677667,4,,,POINT (12.4677667 41.9086026)
153260596,41.9092051,12.4674116,4,,,POINT (12.4674116 41.9092051)
153260603,41.9099914,12.4669618,4,,,POINT (12.4669618 41.9099914)
153260609,41.9106457,12.4665856,4,,,POINT (12.4665856 41.9106457)
153260617,41.9113929,12.4661295,4,,,POINT (12.4661295 41.9113929)
153266931,41.9088866,12.468917,4,,,POINT (12.468917 41.9088866)
153266935,41.9095049,12.4685488,4,,,POINT (12.4685488 41.9095049)
153266939,41.9102757,12.468099,4,,,POINT (12.468099 41.9102757)
153266945,41.91092,12.4677006,4,,,POINT (12.4677006 41.91092)
153266952,41.9116663,12.4672946,3,,,POINT (12.4672946 41.9116663)
153280190,41.9075572,12.4671573,4,,,POINT (12.4671573 41.9075572)
153280193,41.9078643,12.4682131,4,,,POINT (12.4682131 41.9078643)
153288200,41.90572,12.4694884,3,,,POINT (12.4694884 41.90572)
153303024,41.9036431,12.4720354,4,,,POINT (12.4720354 41.9036431)
153303036,41.9052307,12.4710835,4,,,POINT (12.4710835 41.9052307)
153303055,41.9069423,12.4700554,4,,,POINT (12.4700554 41.9069423)
153303067,41.9081963,12.4693245,4,,,POINT (12.4693245 41.9081963)
153311778,41.9099603,12.4704301,4,,,POINT (12.4704301 41.9099603)
153311791,41.9093042,12.4706494,4,,,POINT (12.4706494 41.9093042)
153311795,41.9090858,12.4707478,3,,,POINT (12.4707478 41.9090858)
153325472,41.9098957,12.4730476,4,,,POINT (12.4730476 41.9098957)
153343423,41.9139505,12.4560511,3,,,POINT (12.4560511 41.9139505)
153343425,41.9110471,12.4569209,3,,,POINT (12.4569209 41.9110471)
153343429,41.9118105,12.4567275,4,,,POINT (12.4567275 41.9118105)
153343436,41.9133526,12.4563054,4,,,POINT (12.4563054 41.9133526)
153403820,41.9083424,12.4538156,4,,,POINT (12.4538156 41.9083424)
153403829,41.9085097,12.454478,3,,,POINT (12.454478 41.9085097)
153430595,41.9089852,12.4488675,4,,,POINT (12.4488675 41.9089852)
153430602,41.9091137,12.449424,3,,,POINT (12.449424 41.9091137)
153452477,41.9080562,12.4526653,4,,,POINT (12.4526653 41.9080562)
153452500,41.9096925,12.4519723,3,,,POINT (12.4519723 41.9096925)
153452519,41.9088258,12.4523158,3,,,POINT (12.4523158 41.9088258)
153452550,41.9080546,12.4492189,3,,,POINT (12.4492189 41.9080546)
153452570,41.909224,12.4500812,3,,,POINT (12.4500812 41.909224)
153452593,41.908373,12.4504663,4,,,POINT (12.4504663 41.908373)
153452608,41.9075862,12.4508049,3,,,POINT (12.4508049 41.9075862)
153473920,41.9075488,12.4555857,3,traffic_signals,,POINT (12.4555857 41.9075488)
153474028,41.9028225,12.4473451,3,,,POINT (12.4473451 41.9028225)
153474053,41.9015375,12.4458669,3,,,POINT (12.4458669 41.9015375)
153474124,41.9013721,12.44652,3,,,POINT (12.44652 41.9013721)
153474145,41.901916,12.4456706,3,,,POINT (12.4456706 41.901916)
153489194,41.9073109,12.453006,3,,,POINT (12.453006 41.9073109)
153489205,41.9099808,12.4531127,4,,,POINT (12.4531127 41.9099808)
153489210,41.9075777,12.4541543,4,,,POINT (12.4541543 41.9075777)
153489217,41.9072174,12.4543141,3,,,POINT (12.4543141 41.9072174)
153489229,41.9120342,12.4498068,4,,,POINT (12.4498068 41.9120342)
153489247,41.9105349,12.4515812,4,,,POINT (12.4515812 41.9105349)
153502862,41.9101324,12.4537574,3,,,POINT (12.4537574 41.9101324)
153531374,41.9095251,12.4533201,3,,,POINT (12.4533201 41.9095251)
153531385,41.9099725,12.4538161,3,,,POINT (12.4538161 41.9099725)
153531392,41.9091758,12.4534751,3,,,POINT (12.4534751 41.9091758)
153531403,41.9093292,12.454114,4,,,POINT (12.454114 41.9093292)
153531430,41.9100038,12.4568892,4,,,POINT (12.4568892 41.9100038)
153531440,41.911081,12.4501857,3,,,POINT (12.4501857 41.911081)
153531448,41.9102825,12.4505404,4,,,POINT (12.4505404 41.9102825)
153531457,41.909429,12.4509078,4,,,POINT (12.4509078 41.909429)
153531465,41.9085783,12.4513024,4,,,POINT (12.4513024 41.9085783)
153531470,41.9077916,12.4516276,4,,,POINT (12.4516276 41.9077916)
153531475,41.9126419,12.4564982,3,,,POINT (12.4564982 41.9126419)
153531493,41.9121428,12.4544785,4,traffic_signals,,POINT (12.4544785 41.9121428)
153531502,41.9118235,12.4531641,4,traffic_signals,,POINT (12.4531641 41.9118235)
153531513,41.9108978,12.4494506,4,traffic_signals,,POINT (12.4494506 41.9108978)
153531517,41.9113385,12.4512303,4,,,POINT (12.4512303 41.9113385)
153531521,41.9116201,12.4523727,4,,,POINT (12.4523727 41.9116201)
153542909,41.9128328,12.4503181,4,,,POINT (12.4503181 41.9128328)
153542916,41.9122993,12.4520788,3,,,POINT (12.4520788 41.9122993)
153542924,41.9126038,12.4511047,3,,,POINT (12.4511047 41.9126038)
153542936,41.9133949,12.4515841,3,,,POINT (12.4515841 41.9133949)
153542945,41.9108148,12.4527161,4,,,POINT (12.4527161 41.9108148)
153542957,41.9111064,12.4538807,4,,,POINT (12.4538807 41.9111064)
153548382,41.9113072,12.4546921,4,traffic_signals,,POINT (12.4546921 41.9113072)
153548394,41.9121734,12.4581592,4,traffic_signals,,POINT (12.4581592 41.9121734)
153566510,41.9093632,12.4579836,5,,,POINT (12.4579836 41.9093632)
153566529,41.9068607,12.4578417,3,,,POINT (12.4578417 41.9068607)
153566534,41.9065034,12.4578158,3,,,POINT (12.4578158 41.9065034)
153566543,41.9079421,12.4587194,3,,,POINT (12.4587194 41.9079421)
153566564,41.9096397,12.4591318,3,,,POINT (12.4591318 41.9096397)
153566573,41.9088798,12.4594427,4,,,POINT (12.4594427 41.9088798)
153566580,41.9067559,12.4602611,4,,,POINT (12.4602611 41.9067559)
153566588,41.9099409,12.4602472,3,,,POINT (12.4602472 41.9099409)
153566595,41.9091555,12.4605587,4,,,POINT (12.4605587 41.9091555)
153566599,41.9084675,12.4608317,4,,,POINT (12.4608317 41.9084675)
153566609,41.907663,12.4611506,3,,,POINT (12.4611506 41.907663)
153566620,41.9102823,12.4616316,4,,,POINT (12.4616316 41.9102823)
153566630,41.909498,12.4619438,4,,,POINT (12.4619438 41.909498)
153566639,41.9088118,12.4622169,4,,,POINT (12.4622169 41.9088118)
153566656,41.9105551,12.4627364,3,,,POINT (12.4627364 41.9105551)
153566662,41.9097781,12.4630763,4,,,POINT (12.4630763 41.9097781)
153566665,41.9090948,12.4633544,4,,,POINT (12.4633544 41.9090948)
153566672,41.9082888,12.4636915,4,,,POINT (12.4636915 41.9082888)
153591696,41.9031452,12.4586172,3,,,POINT (12.4586172 41.9031452)
153591704,41.9057499,12.4634192,4,,,POINT (12.4634192 41.9057499)
153591713,41.9076518,12.463948,4,,,POINT (12.463948 41.9076518)
153591728,41.9065561,12.4631168,4,,,POINT (12.4631168 41.9065561)
153591738,41.9056478,12.4647869,4,,,POINT (12.4647869 41.9056478)
153591754,41.9066436,12.4643783,4,,,POINT (12.4643783 41.9066436)
153591770,41.907143,12.4641608,4,,,POINT (12.4641608 41.907143)
153591780,41.9073121,12.4653844,4,,,POINT (12.4653844 41.9073121)
153591793,41.9062153,12.4668764,4,,,POINT (12.4668764 41.9062153)
153591803,41.9067962,12.4665762,4,,,POINT (12.4665762 41.9067962)
153591809,41.9074337,12.4662635,4,,,POINT (12.4662635 41.9074337)
153591816,41.9081435,12.4658909,3,,,POINT (12.4658909 41.9081435)
153615743,41.852528,12.4880881,4,,,POINT (12.4880881 41.852528)
153615764,41.8546524,12.4839142,3,,,POINT (12.4839142 41.8546524)
153615784,41.8543876,12.4906971,4,,,POINT (12.4906971 41.8543876)
153615790,41.8559821,12.4886476,3,,,POINT (12.4886476 41.8559821)
153615799,41.8564414,12.4879305,4,,,POINT (12.4879305 41.8564414)
153615827,41.8578263,12.4807407,3,,,POINT (12.4807407 41.8578263)
153615838,41.8559782,12.492914,4,,,POINT (12.492914 41.8559782)
153615846,41.8575886,12.4909149,4,,,POINT (12.4909149 41.8575886)
153615851,41.8584251,12.4895268,4,,,POINT (12.4895268 41.8584251)
153615861,41.8536401,12.4866736,4,,,POINT (12.4866736 41.8536401)
153615864,41.8554893,12.4892679,3,,,POINT (12.4892679 41.8554893)
153615873,41.854129,12.4858277,3,,,POINT (12.4858277 41.854129)
153615885,41.8553972,12.4869751,4,,,POINT (12.4869751 41.8553972)
153615895,41.8584075,12.4809541,3,,,POINT (12.4809541 41.8584075)
153615913,41.8581097,12.4854069,3,,,POINT (12.4854069 41.8581097)
153615930,41.859914,12.4942146,3,,,POINT (12.4942146 41.859914)
153615943,41.8595554,12.489978,3,,,POINT (12.489978 41.8595554)
153626215,41.8637428,12.4975186,4,,,POINT (12.4975186 41.8637428)
153626249,41.8655748,12.4947898,3,,,POINT (12.4947898 41.8655748)
153626270,41.867057,12.4945125,3,,,POINT (12.4945125 41.867057)
156871237,41.6958984,12.5245177,3,,,POINT (12.5245177 41.6958984)
156883079,41.7012927,12.5248706,3,,,POINT (12.5248706 41.7012927)
156883331,41.7108319,12.5200934,3,,,POINT (12.5200934 41.7108319)
156908396,41.7196238,12.5164054,3,,,POINT (12.5164054 41.7196238)
156927264,41.7532187,12.5009249,3,,,POINT (12.5009249 41.7532187)
156927522,41.7608308,12.5003064,3,,,POINT (12.5003064 41.7608308)
156927736,41.77113,12.4878171,3,,,POINT (12.4878171 41.77113)
156927771,41.7715742,12.4869111,3,,,POINT (12.4869111 41.7715742)
157417105,41.797602,12.4810594,3,,,POINT (12.4810594 41.797602)
157417529,41.8035258,12.4819889,3,,,POINT (12.4819889 41.8035258)
157435840,41.8079295,12.4539007,3,,,POINT (12.4539007 41.8079295)
157435929,41.806701,12.4569749,3,,,POINT (12.4569749 41.806701)
157436051,41.8047169,12.4675431,3,,,POINT (12.4675431 41.8047169)
157436132,41.8017376,12.4791212,3,,,POINT (12.4791212 41.8017376)
157436135,41.8014014,12.4803892,3,,,POINT (12.4803892 41.8014014)
157436140,41.8012075,12.4811058,4,,,POINT (12.4811058 41.8012075)
157454131,41.8102796,12.4539861,3,crossing,,POINT (12.4539861 41.8102796)
157454155,41.8135878,12.4527437,3,,,POINT (12.4527437 41.8135878)
157454235,41.8182733,12.4466933,3,,,POINT (12.4466933 41.8182733)
157454371,41.8203532,12.444166,4,,,POINT (12.444166 41.8203532)
157454383,41.8205807,12.4441009,4,,,POINT (12.4441009 41.8205807)
157474014,41.8099369,12.4530827,3,,,POINT (12.4530827 41.8099369)
157474022,41.8103802,12.4529614,3,,,POINT (12.4529614 41.8103802)
157474085,41.8122006,12.4501763,4,,,POINT (12.4501763 41.8122006)
157474096,41.8129532,12.4530291,3,,,POINT (12.4530291 41.8129532)
157474147,41.8130926,12.4524828,3,,,POINT (12.4524828 41.8130926)
157474177,41.8129101,12.4520042,3,,,POINT (12.4520042 41.8129101)
157474187,41.8145188,12.4462588,1,,,POINT (12.4462588 41.8145188)
157474208,41.8148824,12.4462434,3,,,POINT (12.4462434 41.8148824)
157482937,41.8149254,12.4491301,3,,,POINT (12.4491301 41.8149254)
157482955,41.814363,12.4481693,3,,,POINT (12.4481693 41.814363)
157482966,41.8141256,12.4484476,1,,,POINT (12.4484476 41.8141256)
157482979,41.8130439,12.4458354,3,,,POINT (12.4458354 41.8130439)
158657397,41.7947186,12.5900239,3,,,POINT (12.5900239 41.7947186)
158659000,41.813667,12.5716654,3,,,POINT (12.5716654 41.813667)
158659002,41.8145538,12.5708744,3,,,POINT (12.5708744 41.8145538)
158659375,41.8149745,12.5720526,3,,,POINT (12.5720526 41.8149745)
158659376,41.8145902,12.5727838,3,,,POINT (12.5727838 41.8145902)
158659379,41.8149542,12.5752323,3,motorway_junction,23,POINT (12.5752323 41.8149542)
158660548,41.8295108,12.4689424,3,,,POINT (12.4689424 41.8295108)
166217947,41.9048992,12.4754432,4,,,POINT (12.4754432 41.9048992)
190508015,41.9180204,12.7456856,3,motorway_junction,,POINT (12.7456856 41.9180204)
191838673,41.9276229,12.7481704,3,,,POINT (12.7481704 41.9276229)
191838675,41.9271375,12.7340204,3,motorway_junction,,POINT (12.7340204 41.9271375)
191840054,41.9317258,12.738908,3,,,POINT (12.738908 41.9317258)
192082325,41.8346655,12.5890314,3,,,POINT (12.5890314 41.8346655)
192082346,41.8354595,12.5898146,3,,,POINT (12.5898146 41.8354595)
192082351,41.8359643,12.5905682,3,,,POINT (12.5905682 41.8359643)
192082493,41.8397403,12.5915784,3,,,POINT (12.5915784 41.8397403)
192082525,41.8398868,12.5907505,4,,,POINT (12.5907505 41.8398868)
