osmid,y,x,node_id
1196884882,37.7145114,-122.4732964,7992
1201336071,37.7209665,-122.4808194,7993
1201336072,37.7209614,-122.4806691,7994
1201336180,37.7209106,-122.4790105,7995
1201336181,37.7208623,-122.4790132,7996
1201336245,37.7207993,-122.4770495,7997
1201336698,37.7203551,-122.4753672,7998
1201371532,37.7211612,-122.4829858,7999
1201384569,37.7211855,-122.4748378,8000
1201384590,37.7215962,-122.4750617,8001
1201390929,37.7171268,-122.4726925,8002
1201417904,37.7174073,-122.4753237,8003
1202331695,37.7185785,-122.4848275,8004
1202331982,37.7183244,-122.4848252,8005
1202332578,37.7212733,-122.4843151,8006
1202332599,37.7209763,-122.484822,8007
1211585283,37.75385,-122.4556011,8008
1211585290,37.7551405,-122.4551008,8009
1211585299,37.7575344,-122.4538065,8010
1211585301,37.7569658,-122.4541685,8011
1211585311,37.7580839,-122.4529448,8012
1211585321,37.7517542,-122.461157,8013
1211585376,37.7515215,-122.4566652,8014
1211594129,37.7522245,-122.4559723,8015
1211594133,37.7580241,-122.4529078,8016
1211594135,37.7538032,-122.4554934,8017
1211594149,37.7515183,-122.4563877,8018
1211594164,37.7574658,-122.4537151,8019
1211594179,37.7551097,-122.4549817,8020
1211602828,37.7473095,-122.4592206,8021
1221414382,37.7243426,-122.3873501,8022
1229920640,37.7105827,-122.4474739,8023
1241673332,37.7284758,-122.3930464,8024
1241673600,37.737024,-122.3966443,8025
1249019424,37.8256017,-122.3780257,8026
1249019428,37.8269149,-122.3780767,8027
1260360822,37.7780943,-122.4019545,8028
1261510641,37.7513633,-122.3910344,8029
1262382440,37.7569947,-122.4040595,8030
1266060482,37.7696315,-122.4155697,8031
1266060485,37.7696146,-122.4147881,8032
1266060500,37.7695978,-122.4141041,8033
1266445596,37.7723425,-122.4134392,8034
1266445603,37.7717304,-122.4149278,8035
1268623487,37.8212284,-122.369306,8036
1271001343,37.7885009,-122.4067939,8037
1271001348,37.7887033,-122.4052473,8038
1278485123,37.8014688,-122.4709925,8039
1278485146,37.8016467,-122.4713059,8040
1286844245,37.7865841,-122.3964483,8041
1302770295,37.768823,-122.438517,8042
1308305528,37.7878249,-122.4083373,8043
1350167104,37.7130245,-122.4721894,8044
1350921995,37.764267,-122.5051398,8045
1350922023,37.7680495,-122.4558299,8046
1366462491,37.7297052,-122.4687838,8047
1378125350,37.7091162,-122.4229295,8048
1378125354,37.7085526,-122.4209367,8049
1378125423,37.7092838,-122.4233718,8050
1378125429,37.7100821,-122.4245636,8051
1378125483,37.7127816,-122.4319661,8052
1378125503,37.7089271,-122.4222782,8053
1378125513,37.7109669,-122.426178,8054
1378125519,37.7087456,-122.4216282,8055
1386837960,37.7112363,-122.3908372,8056
1386837962,37.7113285,-122.3908309,8057
1386838039,37.7112215,-122.3904185,8058
1386838055,37.7111253,-122.390378,8059
1386838087,37.7111294,-122.3904318,8060
1417635713,37.8075309,-122.4076447,8061
1460324040,37.7500094,-122.4480259,8062
1469069099,37.7993627,-122.4673998,8063
1469069155,37.7980632,-122.4689945,8064
1472038597,37.7464239,-122.4584736,8065
1472038601,37.7550791,-122.4404544,8066
1472038604,37.7552269,-122.4400551,8067
1472038613,37.755339,-122.4402918,8068
1472108313,37.7292277,-122.493059,8069
1472411079,37.7542868,-122.4065351,8070
1496341778,37.7938854,-122.4022036,8071
1501114834,37.7516945,-122.4618366,8072
1501114908,37.7513657,-122.4615579,8073
1501115133,37.7518672,-122.4620882,8074
1501115203,37.7516337,-122.4612021,8075
1501320619,37.7448016,-122.4610734,8076
1501320631,37.7446217,-122.4612995,8077
1501320638,37.7465322,-122.4588783,8078
1501320639,37.7454673,-122.4602228,8079
1501430147,37.7431657,-122.4554297,8080
1501430148,37.7462753,-122.4583353,8081
1501430193,37.7464816,-122.456065,8082
1501430216,37.746827,-122.4587133,8083
1501430234,37.7454364,-122.4572788,8084
1501430311,37.7470217,-122.458896,8085
1501430315,37.7467136,-122.4588098,8086
1510908481,37.73406,-122.422055,8087
1510908509,37.7334107,-122.4217225,8088
1511324640,37.7681799,-122.4555303,8089
1511324675,37.7672306,-122.458727,8090
1511324677,37.7685305,-122.454998,8091
1511324687,37.7673963,-122.4590782,8092
1511324797,37.7670463,-122.4590451,8093
1511324865,37.7671653,-122.4586878,8094
1511324868,37.7688819,-122.4548875,8095
