6186,41.9121665,12.5029981
6187,41.9111941,12.5041768
6194,41.9033907,12.4927683
6202,41.8851127,12.488823
6203,41.8852988,12.4892994
6205,41.8849727,12.4894102
6206,41.9107246,12.506336
6230,41.9008932,12.5080435
6231,41.9020334,12.5117562
6236,41.9092577,12.5086136
6237,41.9097643,12.5104893
6238,41.9105225,12.513284
6239,41.9107229,12.513977
6240,41.9098126,12.5106536
6241,41.9098491,12.5103846
6242,41.9106568,12.5132119
6244,41.909484,12.5063841
6245,41.9085,12.5046521
6246,41.9097644,12.507303
6247,41.9089032,12.5115759
6248,41.9087322,12.5117791
6249,41.9087301,12.5115295
6322,41.9019689,12.5043781
6324,41.9035388,12.5035065
6326,41.9072945,12.5013658
6327,41.9067578,12.5005818
6329,41.9045863,12.5022187
6330,41.905874,12.5006018
6331,41.9063613,12.4999886
6336,41.9033771,12.5010252
6337,41.9048557,12.5027954
6338,41.9061245,12.5028018
6339,41.9055951,12.5020383
6340,41.905198,12.5014601
6342,41.9007525,12.4997363
6343,41.9017491,12.4980179
6345,41.9033668,12.4957231
6346,41.9033889,12.4954403
6347,41.9036085,12.4951873
6381,41.8963794,12.5107335
6383,41.8933944,12.5147566
6384,41.8941546,12.5170889
6385,41.8936509,12.516326
6386,41.8935511,12.516547
6387,41.9047552,12.5030878
6388,41.9052379,12.503899
6399,41.899842,12.5141143
6400,41.9003042,12.5150029
6401,41.9006462,12.5147044
6402,41.9006357,12.5133111
6403,41.9007356,12.5146016
6404,41.9016805,12.5188919
6454,41.9149796,12.4736751
6455,41.9114668,12.4752015
6465,41.9147866,12.4727746
6504,41.9140823,12.4730528
6505,41.9101585,12.4741379
6507,41.9115337,12.4750567
6508,41.9113118,12.4741881
6509,41.911014,12.4731455
6511,41.8977128,12.4797629
6513,41.9001389,12.4785519
6532,41.9132977,12.4733499
6533,41.900101,12.4748126
6535,41.90315,12.4751761
6536,41.9014795,12.4762273
6538,41.9029284,12.4751466
6539,41.9016671,12.4749669
6541,41.9025071,12.4777506
6561,41.9189911,12.4902086
6568,41.9164284,12.4819994
6573,41.9105637,12.5129357
6574,41.9104594,12.5129829
6576,41.9104342,12.5131955
6577,41.9106283,12.5129703
6579,41.9107808,12.5163278
6612,41.9018085,12.4739162
6645,41.898957,12.4837036
6646,41.8987142,12.4837698
6648,41.8986025,12.483157
6649,41.8993656,12.4822283
6650,41.9001849,12.4825781
6651,41.9023863,12.4861439
6652,41.8977056,12.476415
6654,41.8962493,12.4760299
6816,41.913832,12.5056133
6817,41.9145144,12.5066591
6818,41.9135945,12.5077966
6883,41.9094213,12.5177033
6884,41.9107251,12.5160073
6885,41.9091528,12.5187435
6886,41.9089365,12.519621
6887,41.9096819,12.519981
6888,41.908646,12.5185046
6889,41.9089597,12.517515
6890,41.9099141,12.5191015
6891,41.9101911,12.5180823
6892,41.9075873,12.515031
6893,41.9083617,12.5176688
6894,41.9077187,12.5182363
6895,41.9073732,12.5172686
6896,41.9081096,12.5168209
6898,41.909002,12.5151821
6899,41.907863,12.515969
6900,41.9063624,12.5165432
6901,41.9089593,12.5121242
6902,41.9088722,12.5122102
6903,41.9085759,12.5121811
6905,41.9096238,12.5125235
6906,41.9069779,12.5174312
6907,41.9069779,12.5157804
6908,41.9072335,12.5170762
6909,41.9070983,12.5163611
6910,41.9089174,12.5134
6911,41.9093864,12.5159885
6912,41.9100418,12.5168838
6913,41.9104463,12.5171046
6922,41.9189741,12.4859847
6931,41.9197859,12.5195254
6932,41.9201132,12.5200223
6964,41.9121142,12.5184396
6965,41.9127413,12.5181075
6966,41.9102891,12.5181277
6967,41.9111684,12.5185698
6969,41.9109073,12.5195727
6970,41.9118954,12.5197622
6971,41.9132424,12.5196652
6972,41.9142,12.5199894
6973,41.9143712,12.5202882
6974,41.9143811,12.5204958
6975,41.9130741,12.5188118
6976,41.9138231,12.518721
6977,41.9145321,12.5186279
6978,41.9147065,12.5174623
6980,41.9144413,12.5192105
6981,41.9148386,12.5166526
6982,41.914024,12.5174727
6983,41.9132437,12.51696
